UserId,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
305613,-370,219,6796.919999999999,2,1,2,212
305634,-379,421,19409.519999999997,1,1,1,111
305655,-332,42,2689.3799999999997,3,3,3,333
305697,-304,32,6544.32,3,4,2,342
305760,-382,137,17166.36,1,2,1,121
305781,-314,133,8621.759999999998,3,2,2,322
305802,-386,813,40535.78999999999,1,1,1,111
305865,-294,247,25320.0,3,1,1,311
305907,-333,65,12624.12,3,3,2,332
305949,-388,24,1883.7600000000002,1,4,4,144
305970,-109,58,1809.3000000000002,4,3,4,434
306012,-386,520,22812.449999999997,1,1,1,111
306033,-210,462,13461.96,4,1,1,411
306096,-17,2,293.76,4,4,4,444
306117,-377,239,6830.76,1,1,2,112
306138,-386,47,1344.0600000000002,1,3,4,134
306201,-373,34,1157.28,1,3,4,134
306222,-349,12,946.2,2,4,4,244
306243,-384,632,8392.08,1,1,2,112
306264,-220,195,8518.439999999999,4,1,2,412
306285,-339,58,1303.7400000000002,2,3,4,234
306306,-113,38,1971.3600000000001,4,3,4,434
306327,-371,740,12882.54,2,1,1,211
306369,-18,5,263.52,4,4,4,444
306411,-374,373,11142.029999999999,1,1,2,112
306432,-354,316,4508.46,2,1,3,213
306453,-368,295,5062.200000000001,2,1,3,213
306474,-382,103,3065.82,1,2,3,123
306495,-370,198,14021.82,2,1,1,211
306537,-378,109,7322.879999999999,1,2,2,122
306558,-345,96,1788.6599999999999,2,2,4,224
306600,-84,45,2961.9,4,3,3,433
306621,-379,14,1777.6799999999998,1,4,4,144
306663,-115,4,5472.0,4,4,2,442
306726,-388,5250,98323.5,1,1,1,111
306747,-374,165,133257.12,1,2,1,121
306768,-385,39,14048.039999999999,1,3,1,131
306789,-317,7,4766.039999999999,3,4,3,343
306936,-147,5,3324.96,4,4,3,443
306978,-380,32,4591.68,1,4,3,143
306999,-144,40,3270.84,4,3,3,433
307020,-184,50,3297.42,4,3,3,433
307041,-388,179,14510.04,1,2,1,121
307062,-205,39,2422.5599999999995,4,3,3,433
307083,-357,262,7217.01,2,1,2,212
307104,-332,25,1802.04,3,4,4,344
307125,-193,103,7287.5999999999985,4,2,2,422
307146,-366,237,22327.92,2,1,1,211
307188,-298,46,5308.919999999998,3,3,2,332
307209,-385,292,7697.16,1,1,2,112
307251,-339,78,8043.959999999999,2,3,2,232
307272,-127,15,873.6,4,4,4,444
307293,-123,40,2860.2,4,3,3,433
307356,-353,54,4841.399999999998,2,3,3,233
307398,-339,30,3545.58,2,4,3,243
307419,-337,336,24120.12,3,1,1,311
307440,-365,203,16517.760000000002,2,1,1,211
307461,-368,14,917.28,2,4,4,244
307482,-331,4,799.1999999999999,3,4,4,344
307503,-219,62,5765.280000000002,4,3,2,432
307524,-322,52,6886.799999999999,3,3,2,332
307545,-233,59,4892.639999999999,4,3,3,433
307587,-188,56,1552.08,4,3,4,434
307629,-385,387,11500.02,1,1,2,112
307671,-322,201,5318.639999999999,3,1,2,312
307692,-312,57,934.44,3,3,4,334
307713,-388,454,15582.12,1,1,1,111
307755,-381,97,15961.38,1,2,1,121
307776,-220,155,2357.79,4,2,4,424
307797,-372,241,6748.469999999999,1,1,2,112
307818,-384,54,1910.19,1,3,4,134
307839,-381,482,19951.89,1,1,1,111
307860,-303,60,2372.8199999999997,3,3,4,334
307881,-363,8,894.72,2,4,4,244
307902,-361,331,6324.66,2,1,2,212
307944,-370,190,5101.860000000001,2,2,3,223
307965,-329,173,14805.179999999997,3,2,1,321
307986,-365,26,1597.4699999999998,2,4,4,244
308007,-379,1092,73679.31,1,1,1,111
308049,-148,333,10411.619999999999,4,1,2,412
308070,-109,255,3336.24,4,1,3,413
308112,-155,120,6295.86,4,2,2,422
308133,-3674,142,13553.16,1,2,1,121
308175,-373,202,5005.200000000001,1,1,3,113
308196,-358,81,20538.36,2,2,1,221
308280,-364,498,231771.81,2,1,1,211
308301,-318,14,4132.38,3,4,3,343
308322,-202,4,432.0,4,4,4,444
308364,-364,812,9703.32,2,1,2,212
308427,-283,29,5154.719999999999,3,4,3,343
308448,-382,627,45077.1,1,1,1,111
308469,-181,26,936.3599999999999,4,4,4,444
308490,-345,98,2953.59,2,2,3,223
308511,-359,137,16999.739999999998,2,2,1,221
308532,-252,128,4616.130000000001,3,2,3,323
308553,-125,16,1432.98,4,4,4,444
308616,-385,254,16956.45,1,1,1,111
308637,-171,42,1506.3000000000002,4,3,4,434
308658,-388,403,10013.55,1,1,2,112
308679,-175,16,905.4000000000001,4,4,4,444
308700,-357,229,18426.0,2,1,1,211
308721,-379,642,20462.49,1,1,1,111
308742,-388,666,25978.23,1,1,1,111
308763,-375,39,2325.12,1,3,4,134
308784,-378,803,12457.59,1,1,2,112
308805,-191,2,1488.0,4,4,4,444
308868,-387,53,8587.92,1,3,2,132
308889,-374,382,39703.799999999996,1,1,1,111
308910,-375,271,4895.370000000001,1,1,3,113
308931,-379,687,22910.94,1,1,1,111
308952,-360,48,7516.14,2,3,2,232
308973,-380,668,21647.58,1,1,1,111
308994,-365,18,978.4499999999998,2,4,4,244
309015,-365,138,7063.53,2,2,2,222
309036,-346,106,2637.9900000000002,2,2,3,223
309099,-388,458,12913.68,1,1,1,111
309120,-384,70,5229.84,1,3,3,133
309162,-242,56,1521.54,4,3,4,434
309183,-379,539,9259.02,1,1,2,112
309225,-365,97,5695.83,2,2,2,222
309267,-115,18,1953.12,4,4,4,444
309309,-16,137,2481.9300000000003,4,2,3,423
309330,-388,966,16129.86,1,1,1,111
309351,-342,86,3074.31,2,2,3,223
309372,-381,287,21914.699999999997,1,1,1,111
309393,-3674,391,78099.06,1,1,1,111
309435,-386,373,48275.22,1,1,1,111
309477,-386,34,9650.16,1,3,2,132
309498,-347,106,10658.519999999999,2,2,2,222
309519,-3674,116,31893.960000000003,1,2,1,121
309540,-192,174,11713.259999999998,4,2,2,422
309561,-378,116,11315.039999999999,1,2,2,122
309624,-373,48,8280.0,1,3,2,132
309645,-277,133,9701.399999999998,3,2,2,322
309687,-140,36,2721.24,4,3,3,433
309708,-360,175,11594.099999999999,2,2,2,222
309792,-346,10,3238.08,2,4,3,243
309813,-302,58,4542.0599999999995,3,3,3,333
309834,-345,79,5122.499999999999,2,3,3,233
309855,-380,459,40601.64,1,1,1,111
309876,-374,73,5993.88,1,3,2,132
309897,-314,36,3313.44,3,3,3,333
309918,-245,139,11931.84,4,2,2,422
309939,-385,195,12894.720000000001,1,1,1,111
309960,-92,10,740.1600000000001,4,4,4,444
309981,-331,20,1956.48,3,4,4,344
310002,-126,41,2451.6600000000003,4,3,3,433
310044,-343,11,2185.92,2,4,4,244
310065,-360,74,2064.39,2,3,4,234
310086,-381,267,20190.72,1,1,1,111
310128,-372,10,1597.44,1,4,4,144
310149,-387,2096,85288.95,1,1,1,111
310170,-157,102,7156.679999999999,4,2,2,422
310212,-277,18,1156.32,3,4,4,344
310275,-331,117,8245.439999999999,3,2,2,322
310296,-338,222,20288.34,3,1,1,311
310338,-262,69,6027.479999999999,3,3,2,332
310359,-109,76,2961.4199999999996,4,3,3,433
310380,-335,53,3673.56,3,3,3,333
310422,-70,12,1660.32,4,4,4,444
310464,-363,30,2410.2,2,4,3,243
310485,-379,4,362.16,1,4,4,144
310548,-382,60,5636.760000000001,1,3,2,132
310569,-361,11,1517.76,2,4,4,244
310590,-373,90,6106.919999999999,1,2,2,122
310632,-326,4,51.42,3,4,4,344
310653,-368,27,1805.9999999999998,2,4,4,244
310674,-387,155,10658.579999999998,1,2,2,122
310695,-223,12,1089.3000000000002,4,4,4,444
310716,-388,2217,64875.57000000001,1,1,1,111
310758,-337,24,1442.52,3,4,4,344
310779,-338,25,1283.58,3,4,4,344
310800,-342,742,34791.96,2,1,1,211
310821,-328,114,1536.87,3,2,4,324
310863,-227,82,6393.959999999999,4,2,2,422
310884,-381,23,2866.9199999999996,1,4,3,143
310905,-374,92,4522.95,1,2,3,123
310926,-314,22,1602.3600000000001,3,4,4,344
310968,-350,449,21499.559999999998,2,1,1,211
311010,-349,491,16743.9,2,1,1,211
311073,-20,60,1288.6799999999998,4,3,4,434
311115,-353,103,6356.400000000001,2,2,2,222
311136,-192,8,2251.08,4,4,4,444
311157,-189,121,8891.94,4,2,2,422
311178,-316,95,5403.48,3,2,2,322
311199,-325,24,1997.64,3,4,4,344
311220,-368,58,4208.28,2,3,3,233
311241,-23,4,404.64,4,4,4,444
311283,-209,137,2575.8,4,2,3,423
311304,-379,58,9360.9,1,3,2,132
311325,-386,229,17726.04,1,1,1,111
311388,-193,33,17027.16,4,3,1,431
311409,-360,82,5595.719999999999,2,2,2,222
311430,-336,74,1553.82,3,3,4,334
311514,-372,132,14045.279999999999,1,2,1,121
311556,-379,12,850.0799999999999,1,4,4,144
311577,-300,205,13031.399999999998,3,1,1,311
311640,-122,7,459.12,4,4,4,444
311661,-336,267,26467.92,3,1,1,311
311682,-346,287,23187.78,2,1,1,211
311724,-326,246,24872.88,3,1,1,311
311787,-241,24,2418.0,4,4,3,443
311829,-368,743,63283.5,2,1,1,211
311850,-78,41,2664.78,4,3,3,433
311871,-366,54,4162.200000000001,2,3,3,233
311892,-331,281,23058.839999999997,3,1,1,311
311913,-365,18,3942.7200000000003,2,4,3,243
311934,-311,249,22630.199999999997,3,1,1,311
311955,-270,38,5107.739999999999,3,3,3,333
311976,-353,126,10383.78,2,2,2,222
311997,-330,116,9403.560000000001,3,2,2,322
312039,-377,108,10695.960000000001,1,2,2,122
312060,-370,21,1363.44,2,4,4,244
312081,-337,10,819.72,3,4,4,344
312102,-364,92,6686.9400000000005,2,2,2,222
312123,-360,21,2141.64,2,4,4,244
312165,-382,7,373.31999999999994,1,4,4,144
312186,-379,192,115930.26,1,2,1,121
312207,-204,70,5687.52,4,3,2,432
312228,-386,278,23502.36,1,1,1,111
312249,-381,138,5905.74,1,2,2,122
312270,-128,24,2316.12,4,4,4,444
312291,-386,192,4235.79,1,2,3,123
312333,-179,54,4132.499999999999,4,3,3,433
312375,-282,88,11626.08,3,2,2,322
312438,-377,239,11989.259999999998,1,1,2,112
312480,-312,91,5653.199999999999,3,2,2,322
312501,-370,33,2084.7599999999998,2,3,4,234
312522,-363,20,4357.4400000000005,2,4,3,243
312543,-371,105,6300.72,2,2,2,222
312585,-258,27,5874.84,3,4,2,342
312606,-137,34,2799.0,4,3,3,433
312627,-310,12,15480.0,3,4,1,341
312648,-182,40,3063.72,4,3,3,433
312669,-53,20,1127.52,4,4,4,444
312690,-136,14,1042.32,4,4,4,444
312711,-241,65,4551.84,4,3,3,433
312753,-380,141,9806.939999999999,1,2,2,122
312774,-304,45,5336.16,3,3,2,332
312795,-382,967,89731.56,1,1,1,111
312816,-185,83,3757.26,4,2,3,423
312837,-382,107,10937.699999999999,1,2,2,122
312858,-366,225,10498.56,2,1,2,212
312921,-378,186,11420.579999999998,1,2,2,122
312942,-364,40,2764.56,2,3,3,233
312963,-368,688,22668.690000000002,2,1,1,211
312984,-387,134,8367.0,1,2,2,122
313005,-232,32,4960.44,4,4,3,443
313047,-3674,319,27906.48,1,1,1,111
313068,-315,18,2304.72,3,4,4,344
313110,-387,59,3577.08,1,3,3,133
313173,-354,168,9905.82,2,2,2,222
313215,-298,22,2411.6399999999994,3,4,3,343
313236,-319,151,10342.86,3,2,2,322
313278,-274,88,12917.28,3,2,1,321
313320,-177,110,7846.38,4,2,2,422
313341,-359,149,10498.739999999998,2,2,2,222
313383,-339,85,5904.360000000001,2,2,2,222
313404,-144,20,2569.62,4,4,3,443
313509,-357,22,1858.08,2,4,4,244
313824,-360,335,48076.56,2,1,1,211
313866,-375,6,835.9200000000001,1,4,4,144
313887,-317,28,2414.7599999999998,3,4,3,343
313908,-366,124,8997.359999999997,2,2,2,222
313950,-370,35,2883.0000000000005,2,3,3,233
313971,-310,39,2518.8,3,3,3,333
313992,-330,268,65702.52,3,1,1,311
314013,-364,106,2273.88,2,2,4,224
314034,-377,168,2711.04,1,2,3,123
314097,-136,24,485.28,4,4,4,444
314118,-242,80,3997.47,4,2,3,423
314139,-325,114,5595.0599999999995,3,2,2,322
314160,-381,52,1770.2399999999996,1,3,4,134
314181,-379,611,57444.899999999994,1,1,1,111
314202,-119,9,989.8800000000001,4,4,4,444
314223,-380,382,11768.279999999999,1,1,2,112
314244,-142,26,1713.5399999999997,4,4,4,444
314265,-293,160,4846.08,3,2,3,323
314286,-375,76,1588.08,1,3,4,134
314307,-340,12,3844.3199999999997,2,4,3,243
314328,-359,72,1172.9099999999999,2,3,4,234
314370,-321,67,12911.640000000001,3,3,1,331
314391,-354,311,8993.22,2,1,2,212
314412,-261,35,935.82,3,3,4,334
314433,-282,62,10750.739999999998,3,3,2,332
314454,-352,40,898.7399999999999,2,3,4,234
314475,-332,22,2324.1000000000004,3,4,4,344
314496,-332,141,6406.830000000001,3,2,2,322
314538,-317,423,15640.439999999999,3,1,1,311
314601,-143,14,716.2799999999999,4,4,4,444
314664,-370,80,1654.1399999999999,2,2,4,224
314685,-191,168,2425.71,4,2,3,423
314727,-374,8,2703.36,1,4,3,143
314748,-178,76,2680.86,4,3,3,433
314895,-351,120,1903.71,2,2,4,224
314937,-343,50,4453.320000000001,2,3,3,233
314958,-219,146,3473.91,4,2,3,423
315000,-342,147,3880.26,2,2,3,223
315042,-3674,221,13204.68,1,1,1,111
315084,-242,303,9809.400000000001,4,1,2,412
315105,-374,2178,50949.630000000005,1,1,1,111
315126,-338,281,4092.0299999999997,3,1,3,313
315147,-230,22,1170.72,4,4,4,444
315189,-377,353,10168.32,1,1,2,112
315210,-354,40,2564.7,2,3,3,233
315252,-336,245,3367.71,3,1,3,313
315294,-346,69,2155.14,2,3,4,234
315336,-217,37,1311.09,4,3,4,434
315357,-356,38,1006.9500000000002,2,3,4,234
315378,-3674,59,3834.18,1,3,3,133
315399,-123,138,2142.1200000000003,4,2,4,424
315441,-381,915,15270.0,1,1,1,111
315462,-378,266,7425.09,1,1,2,112
315483,-386,1080,54375.72,1,1,1,111
315504,-3674,294,12942.21,1,1,1,111
315525,-356,140,2997.21,2,2,3,223
315546,-309,118,3771.8399999999997,3,2,3,323
315567,-359,67,8653.08,2,3,2,232
315588,-381,92,4959.66,1,2,3,123
315630,-318,13,3913.2000000000003,3,4,3,343
315651,-385,217,5419.02,1,1,2,112
315672,-133,102,39065.28,4,2,1,421
315693,-385,986,20838.719999999998,1,1,1,111
315714,-374,754,33295.17,1,1,1,111
315735,-300,53,1954.6799999999998,3,3,4,334
315756,-317,246,3767.34,3,1,3,313
315798,-331,253,5684.01,3,1,2,312
315819,-380,2898,160420.77000000002,1,1,1,111
315861,-219,129,1398.48,4,2,4,424
315882,-190,10,1125.8999999999999,4,4,4,444
315903,-358,6,4464.0,2,4,3,243
315924,-370,878,62036.520000000004,2,1,1,211
315945,-238,22,4947.6,4,4,3,443
315966,-380,397,41942.340000000004,1,1,1,111
315987,-120,43,2771.7599999999998,4,3,3,433
316008,-324,189,3020.28,3,2,3,323
316029,-116,6,1006.3200000000002,4,4,4,444
316050,-364,149,14238.989999999998,2,2,1,221
316071,-366,277,11306.64,2,1,2,212
316092,-70,58,1765.08,4,3,4,434
316113,-385,139,5647.7699999999995,1,2,2,122
316134,-377,221,2345.13,1,1,4,114
316197,-114,47,11898.96,4,3,2,432
316218,-364,533,17071.29,2,1,1,211
316239,-349,454,10674.0,2,1,2,212
316260,-381,236,2465.0699999999997,1,1,3,113
316281,-3674,779,438809.1,1,1,1,111
316302,-318,110,7920.119999999998,3,2,2,322
316323,-176,10,3071.76,4,4,3,443
316365,-352,301,25522.47,2,1,1,211
316386,-336,82,7158.660000000001,3,2,2,322
316407,-311,158,13918.859999999997,3,2,1,321
316428,-343,200,4497.870000000001,2,1,3,213
316449,-210,135,8879.22,4,2,2,422
316470,-17,2,881.28,4,4,4,444
316491,-296,49,7996.859999999999,3,3,2,332
316533,-380,106,8541.18,1,2,2,122
316554,-284,81,6010.32,3,2,2,322
316575,-312,53,6271.08,3,3,2,332
316596,-217,97,7279.8,4,2,2,422
316638,-382,847,77683.13999999998,1,1,1,111
316659,-177,90,6986.5199999999995,4,2,2,422
316701,-3674,63,4018.5599999999995,1,3,3,133
316743,-133,10,732.3,4,4,4,444
316827,-108,28,2192.64,4,4,4,444
316848,-368,110,9173.160000000002,2,2,2,222
316869,-379,283,19472.1,1,1,1,111
316890,-81,44,3010.92,4,3,3,433
316911,-322,59,3947.64,3,3,3,333
316932,-174,49,3602.28,4,3,3,433
316953,-371,211,37515.240000000005,2,1,1,211
316995,-286,93,11251.74,3,2,2,322
317016,-347,21,1778.3400000000001,2,4,4,244
317037,-385,48,2007.69,1,3,4,134
317058,-207,6,330511.86,4,4,1,441
317079,-305,44,3310.83,3,3,3,333
317100,-56,6,7257.6,4,4,2,442
317121,-381,16,2637.0,1,4,3,143
317163,-358,68,5682.629999999999,2,3,2,232
317184,-193,134,8256.72,4,2,2,422
317205,-371,194,18156.78,2,1,1,211
317226,-372,194,11512.740000000002,1,1,2,112
317247,-78,34,2651.82,4,3,3,433
317289,-144,52,3761.3399999999997,4,3,3,433
317310,-366,68,8046.719999999999,2,3,2,232
317331,-360,161,12528.72,2,2,2,222
317373,-380,197,29661.120000000003,1,1,1,111
317394,-359,381,22120.679999999997,2,1,1,211
317415,-371,42,2820.54,2,3,3,233
317436,-372,88,10976.52,1,2,2,122
317457,-375,149,12366.539999999997,1,2,2,122
317478,-255,2,2073.6,3,4,4,344
317499,-144,28,2207.7599999999998,4,4,4,444
317520,-256,40,2848.26,3,3,3,333
317541,-339,54,3662.8199999999997,2,3,3,233
317562,-275,163,13471.619999999999,3,2,1,321
317583,-382,208,17988.84,1,1,1,111
317604,-367,30,1535.16,2,4,4,244
317625,-364,244,93525.95999999999,2,1,1,211
317667,-324,32,3373.2,3,4,3,343
317688,-329,201,12002.039999999999,3,1,2,312
317709,-339,163,28165.14,2,2,1,221
317730,-220,40,2512.08,4,3,3,433
317772,-371,100,7887.059999999999,2,2,2,222
317793,-262,55,7848.12,3,3,2,332
317814,-375,142,11070.96,1,2,2,122
317835,-150,17,1090.9199999999998,4,4,4,444
317856,-387,130,10150.56,1,2,2,122
317919,-150,25,1395.4799999999998,4,4,4,444
317940,-337,154,18463.86,3,2,1,321
317982,-343,49,3811.86,2,3,3,233
318003,-164,27,2069.52,4,4,4,444
318024,-381,422,52923.96,1,1,1,111
318045,-385,130,9672.779999999999,1,2,2,122
318066,-225,173,10509.839999999998,4,2,2,422
318087,-149,52,4573.919999999999,4,3,3,433
318108,-379,39,2460.0,1,3,3,133
318129,-256,44,4164.42,3,3,3,333
318150,-372,659,42456.66,1,1,1,111
318192,-380,516,37589.94,1,1,1,111
318213,-358,44,2731.3799999999997,2,3,3,233
318234,-314,167,2399.4,3,2,4,324
318276,-388,106,7644.599999999999,1,2,2,122
318297,-386,244,15790.800000000001,1,1,1,111
318318,-344,14,3328.5600000000004,2,4,3,243
318339,-388,1373,149694.24,1,1,1,111
318360,-32,8,1313.28,4,4,4,444
318423,-371,57,2505.6600000000003,2,3,3,233
318444,-321,198,6796.08,3,1,2,312
318465,-16,53,3971.9399999999996,4,3,3,433
318507,-69,77,1263.0300000000002,4,3,4,434
318528,-364,10,885.0,2,4,4,244
318591,-58,10,10684.8,4,4,2,442
318612,-381,213,13073.82,1,1,1,111
318654,-67,22,1126.2,4,4,4,444
318675,-318,43,1744.56,3,3,4,334
318738,-129,3,168.3,4,4,4,444
318759,-371,180,17477.64,2,2,1,221
318780,-3674,12,726.06,1,4,4,144
318801,-323,30,5637.600000000001,3,4,2,342
318822,-235,55,4929.959999999999,4,3,3,433
318864,-360,121,3213.57,2,2,3,223
318885,-319,40,2498.16,3,3,3,333
318906,-375,36,3282.1200000000003,1,3,3,133
318927,-388,174,36599.58,1,2,1,121
318969,-388,413,131592.3,1,1,1,111
319032,-270,99,8511.84,3,2,2,322
319053,-329,38,4140.960000000001,3,3,3,333
319074,-386,600,61680.42,1,1,1,111
319095,-387,2,32011.199999999997,1,4,1,141
319137,-379,62,8444.400000000001,1,3,2,132
319158,-297,20,1607.76,3,4,4,344
319179,-330,25,10443.51,3,4,2,342
319221,-302,135,9978.359999999999,3,2,2,322
319263,-364,281,15003.599999999999,2,1,1,211
319284,-32,18,2625.84,4,4,3,443
319305,-304,73,5058.959999999999,3,3,3,333
319326,-379,17,3228.48,1,4,3,143
319368,-388,81,6922.919999999998,1,2,2,122
319410,-164,39,2667.2999999999997,4,3,3,433
319431,-329,101,7247.5199999999995,3,2,2,322
319452,-148,9,761.76,4,4,4,444
319473,-71,48,2725.8599999999997,4,3,3,433
319494,-388,216,13535.640000000001,1,1,1,111
319515,-343,68,5918.519999999999,2,3,2,232
319536,-302,4,800.6399999999999,3,4,4,344
319578,-379,315,45697.079999999994,1,1,1,111
319599,-213,16,2427.6,4,4,3,443
319620,-338,228,14379.39,3,1,1,311
319641,-23,10,3341.04,4,4,3,443
319662,-71,10,4862.4,4,4,3,443
319683,-164,39,6202.32,4,3,2,432
319704,-31,28,2672.2799999999997,4,4,3,443
319725,-155,45,3354.6000000000004,4,3,3,433
319746,-79,14,1090.32,4,4,4,444
319767,-353,116,10122.96,2,2,2,222
319788,-323,245,27670.439999999995,3,1,1,311
319830,-150,43,3184.2,4,3,3,433
319872,-276,59,4906.5599999999995,3,3,3,333
319914,-113,28,1639.4399999999998,4,4,4,444
319935,-172,280,18249.42,4,1,1,411
319956,-91,30,2664.2400000000002,4,4,3,443
319977,-388,189,11143.56,1,2,2,122
319998,-360,96,8555.039999999999,2,2,2,222
320019,-379,96,6356.9400000000005,1,2,2,122
320040,-345,155,14081.22,2,2,1,221
320061,-323,217,14351.1,3,1,1,311
320103,-315,42,2552.2799999999997,3,3,3,333
320124,-324,66,5134.0199999999995,3,3,3,333
320145,-255,168,19531.739999999998,3,2,1,321
320166,-151,62,4012.68,4,3,3,433
320187,-267,12,2950.56,3,4,3,343
320229,-358,682,54116.28,2,1,1,211
320271,-380,215,84332.51999999999,1,1,1,111
320292,-353,85,5997.659999999999,2,2,2,222
320313,-373,104,7431.719999999999,1,2,2,122
320334,-262,35,2405.16,3,3,3,333
320355,-323,92,7304.160000000001,3,2,2,322
320376,-241,11,712.08,4,4,4,444
320397,-106,13,2545.2000000000003,4,4,3,443
320418,-221,67,5098.9800000000005,4,3,3,433
320460,-289,147,14272.079999999998,3,2,1,321
320481,-254,38,2118.7200000000003,3,3,4,334
320502,-66,20,1484.3999999999996,4,4,4,444
320523,-283,23,1243.9500000000003,3,4,4,344
320544,-325,46,3268.56,3,3,3,333
320565,-238,155,11644.86,4,2,2,422
320586,-51,12,988.68,4,4,4,444
320607,-367,22,14247.840000000002,2,4,1,241
320649,-366,4,3386.16,2,4,3,243
320670,-374,81,19658.88,1,2,1,121
320691,-382,533,20058.93,1,1,1,111
320712,-332,120,5696.88,3,2,2,322
320754,-385,89,5603.88,1,2,2,122
320775,-352,81,5066.460000000001,2,2,3,223
320796,-323,102,1086.5100000000002,3,2,4,324
320817,-343,23,2000.52,2,4,4,244
320859,-35,36,2326.019999999999,4,3,4,434
320880,-217,30,923.3099999999998,4,4,4,444
320901,-331,263,18361.199999999997,3,1,1,311
321006,-340,6,1993.5,2,4,4,244
321027,-367,40,4038.84,2,3,3,233
321048,-346,168,18208.14,2,2,1,221
321069,-360,113,7722.719999999999,2,2,2,222
321090,-385,398,64009.44,1,1,1,111
321111,-364,201,38047.5,2,1,1,211
321132,-188,50,1500.3600000000001,4,3,4,434
321216,-339,376,29516.519999999997,2,1,1,211
321237,-379,76,5223.9,1,3,3,133
321258,-387,371,38750.45999999999,1,1,1,111
321279,-322,13,35181.00000000001,3,4,1,341
321300,-325,54,3986.8199999999993,3,3,3,333
321321,-339,474,41189.16,2,1,1,211
321363,-99,59,4614.72,4,3,3,433
321384,-329,44,5581.439999999999,3,3,2,332
321426,-325,112,9426.54,3,2,2,322
321447,-294,23,1608.3000000000002,3,4,4,344
321468,-115,35,2344.44,4,3,4,434
321531,-389,4609,493991.97,1,1,1,111
321552,-314,90,7237.320000000001,3,2,2,322
321573,-279,2,432.0,3,4,4,344
321594,-190,47,2646.9600000000005,4,3,3,433
321615,-325,71,4586.399999999999,3,3,3,333
321636,-63,2,1367.9999999999998,4,4,4,444
321678,-386,62,2463.7200000000003,1,3,3,133
321699,-106,31,1663.0800000000002,4,4,4,444
321720,-345,71,2193.1199999999994,2,3,4,234
321741,-319,184,22006.920000000002,3,2,1,321
321762,-304,82,5517.359999999999,3,2,2,322
321825,-286,94,1316.2499999999995,3,2,4,324
321846,-56,57,2564.88,4,3,3,433
321867,-337,20,1733.16,3,4,4,344
321909,-350,112,8295.300000000001,2,2,2,222
321930,-357,25,5874.72,2,4,2,242
321993,-181,30,8388.12,4,4,2,442
322014,-233,190,2861.07,4,2,3,423
322035,-336,70,1392.6299999999999,3,3,4,334
322119,-323,171,4751.76,3,2,3,323
322161,-309,30,14575.919999999996,3,4,1,341
322182,-260,47,3330.1200000000003,3,3,3,333
322203,-302,41,2938.6800000000003,3,3,3,333
322224,-389,51,4526.22,1,3,3,133
322245,-344,40,3262.1400000000003,2,3,3,233
322266,-57,34,2094.0,4,3,4,434
322287,-23,10,1673.0400000000002,4,4,4,444
322308,-317,17,1258.2,3,4,4,344
322329,-231,138,3723.7799999999997,4,2,3,423
322350,-16,10,958.3199999999999,4,4,4,444
322371,-377,438,15928.68,1,1,1,111
322413,-3674,122,6278.4,1,2,2,122
322455,-360,27,2197.7400000000002,2,4,4,244
322476,-358,1001,22008.72,2,1,1,211
322518,-385,1070,67040.45999999999,1,1,1,111
322560,-350,25,3356.88,2,4,3,243
322581,-28,14,3480.4799999999996,4,4,3,443
322623,-17,32,2703.72,4,4,3,443
322644,-294,54,7273.4400000000005,3,3,2,332
322665,-364,224,18970.14,2,1,1,211
322686,-314,86,4871.28,3,2,3,323
322707,-332,179,14716.619999999999,3,2,1,321
322728,-368,8,3710.76,2,4,3,243
322770,-349,184,19264.620000000003,2,2,1,221
322812,-252,51,15963.36,3,3,1,331
322833,-381,257,19716.84,1,1,1,111
322854,-261,6,1395.72,3,4,4,344
322896,-349,231,10150.02,2,1,2,212
322959,-220,371,29211.75,4,1,1,411
322980,-381,71,13246.2,1,3,1,131
323001,-176,16,4949.28,4,4,3,443
323022,-375,587,47938.44,1,1,1,111
323064,-220,81,5268.12,4,2,2,422
323085,-349,23,2562.2999999999997,2,4,3,243
323106,-203,58,3045.6600000000003,4,3,3,433
323169,-217,2,4152.0,4,4,3,443
323232,-385,162,12141.66,1,2,2,122
323253,-373,24,1923.36,1,4,4,144
323274,-380,165,17538.36,1,2,1,121
323295,-64,13,834.4799999999999,4,4,4,444
323316,-277,27,2264.4,3,4,4,344
323337,-100,11,713.6399999999998,4,4,4,444
323358,-373,143,10986.0,1,2,2,122
323379,-388,95,6477.239999999998,1,2,2,122
323400,-297,23,5507.400000000001,3,4,2,342
323442,-241,82,4968.78,4,2,3,423
323505,-200,15,2852.4000000000005,4,4,3,443
323526,-358,104,4190.94,2,2,3,223
323547,-356,296,8598.150000000001,2,1,2,212
323568,-125,66,2190.24,4,3,4,434
323610,-305,236,27578.340000000004,3,1,1,311
323631,-363,196,11187.779999999999,2,1,2,212
323652,-218,19,1529.64,4,4,4,444
323694,-380,78,6428.579999999999,1,3,2,132
323715,-76,94,4644.72,4,2,3,423
323736,-325,357,30364.56,3,1,1,311
323757,-304,55,4137.119999999999,3,3,3,333
323799,-365,15,1063.6799999999998,2,4,4,244
323841,-331,99,7329.839999999999,3,2,2,322
323862,-66,11,748.0800000000002,4,4,4,444
323883,-351,4,362.1,2,4,4,244
323904,-135,31,3018.3599999999997,4,4,3,443
323946,-370,562,11606.220000000001,2,1,2,212
